time,open,high,low,close,volume
2024-01-10T10:16:00+00:00,1924.275,1924.555,1923.940,1924.220,113.4
2024-01-10T10:17:00+00:00,1924.220,1924.276,1923.985,1924.041,139.7
2024-01-10T10:18:00+00:00,1924.041,1925.047,1923.651,1924.657,175.6
2024-01-10T10:19:00+00:00,1924.657,1925.128,1924.193,1924.664,118.8
2024-01-10T10:20:00+00:00,1924.664,1924.963,1924.237,1924.536,104.4
2024-01-10T10:21:00+00:00,1924.536,1924.598,1924.469,1924.531,147.5
2024-01-10T10:22:00+00:00,1924.531,1924.868,1923.893,1924.230,121.2
2024-01-10T10:23:00+00:00,1924.230,1924.864,1923.872,1924.506,82.9
2024-01-10T10:24:00+00:00,1924.506,1925.309,1924.277,1925.080,131.7
2024-01-10T10:25:00+00:00,1925.080,1925.759,1924.802,1925.481,73.0
2024-01-10T10:26:00+00:00,1925.481,1925.891,1925.147,1925.557,116.2
2024-01-10T10:27:00+00:00,1925.557,1925.624,1925.484,1925.551,169.3
2024-01-10T10:28:00+00:00,1925.551,1925.836,1925.097,1925.382,86.9
2024-01-10T10:29:00+00:00,1925.382,1925.492,1925.110,1925.220,130.4
2024-01-10T10:30:00+00:00,1925.220,1925.699,1924.733,1925.213,72.8
2024-01-10T10:31:00+00:00,1925.213,1925.704,1924.983,1925.475,79.3
2024-01-10T10:32:00+00:00,1925.475,1926.483,1924.817,1925.825,189.4
2024-01-10T10:33:00+00:00,1925.825,1926.521,1925.361,1926.057,135.4
2024-01-10T10:34:00+00:00,1926.057,1926.233,1925.893,1926.069,108.9
2024-01-10T10:35:00+00:00,1926.069,1926.145,1925.941,1926.017,92.9
2024-01-10T10:36:00+00:00,1926.017,1926.207,1925.655,1925.845,135.7
2024-01-10T10:37:00+00:00,1925.845,1926.018,1925.233,1925.406,167.0
2024-01-10T10:38:00+00:00,1925.406,1926.146,1924.943,1925.683,79.5
2024-01-10T10:39:00+00:00,1925.683,1926.275,1924.756,1925.348,61.8
2024-01-10T10:40:00+00:00,1925.348,1925.660,1924.932,1925.245,87.3
2024-01-10T10:41:00+00:00,1925.245,1925.342,1924.934,1925.031,145.0
2024-01-10T10:42:00+00:00,1925.031,1925.746,1924.541,1925.257,164.6
2024-01-10T10:43:00+00:00,1925.257,1925.557,1924.872,1925.172,119.1
2024-01-10T10:44:00+00:00,1925.172,1925.570,1924.666,1925.063,166.7
2024-01-10T10:45:00+00:00,1925.063,1925.264,1924.692,1924.893,136.2
2024-01-10T10:46:00+00:00,1924.893,1925.683,1924.722,1925.511,93.0
2024-01-10T10:47:00+00:00,1925.511,1926.025,1925.185,1925.699,131.4
2024-01-10T10:48:00+00:00,1925.699,1926.129,1925.528,1925.959,117.9
2024-01-10T10:49:00+00:00,1925.959,1926.189,1925.174,1925.404,85.9
2024-01-10T10:50:00+00:00,1925.404,1925.867,1924.980,1925.442,52.5
2024-01-10T10:51:00+00:00,1925.442,1925.725,1924.733,1925.016,117.3
2024-01-10T10:52:00+00:00,1925.016,1925.704,1924.771,1925.460,96.4
2024-01-10T10:53:00+00:00,1925.460,1926.066,1925.317,1925.923,135.9
2024-01-10T10:54:00+00:00,1925.923,1926.488,1925.687,1926.253,126.7
2024-01-10T10:55:00+00:00,1926.253,1926.484,1925.830,1926.061,124.0
2024-01-10T10:56:00+00:00,1926.061,1926.622,1925.692,1926.253,96.8
2024-01-10T10:57:00+00:00,1926.253,1926.598,1926.161,1926.507,140.0
2024-01-10T10:58:00+00:00,1926.507,1926.758,1926.186,1926.437,143.5
2024-01-10T10:59:00+00:00,1926.437,1927.452,1925.675,1926.690,146.1
2024-01-10T11:00:00+00:00,1926.690,1926.907,1926.247,1926.465,167.2
2024-01-10T11:01:00+00:00,1926.465,1926.758,1926.116,1926.409,127.7
2024-01-10T11:02:00+00:00,1926.409,1926.676,1926.217,1926.484,77.7
2024-01-10T11:03:00+00:00,1926.484,1926.888,1926.210,1926.615,141.1
2024-01-10T11:04:00+00:00,1926.615,1927.230,1926.264,1926.880,95.1
2024-01-10T11:05:00+00:00,1926.880,1927.457,1926.778,1927.355,90.1
2024-01-10T11:06:00+00:00,1927.355,1927.473,1927.178,1927.296,129.9
2024-01-10T11:07:00+00:00,1927.296,1927.914,1927.198,1927.816,104.6
2024-01-10T11:08:00+00:00,1927.816,1928.763,1927.684,1928.631,95.2
2024-01-10T11:09:00+00:00,1928.631,1929.159,1928.476,1929.004,96.3
2024-01-10T11:10:00+00:00,1929.004,1929.352,1928.331,1928.679,88.0
2024-01-10T11:11:00+00:00,1928.679,1928.930,1928.514,1928.765,114.3
2024-01-10T11:12:00+00:00,1928.765,1928.853,1928.439,1928.527,138.2
2024-01-10T11:13:00+00:00,1928.527,1929.088,1928.387,1928.948,85.0
2024-01-10T11:14:00+00:00,1928.948,1929.001,1928.426,1928.478,45.2
2024-01-10T11:15:00+00:00,1928.478,1929.055,1928.421,1928.998,123.8
2024-01-10T11:16:00+00:00,1928.998,1929.209,1928.349,1928.560,97.6
2024-01-10T11:17:00+00:00,1928.560,1929.004,1928.407,1928.851,138.7
2024-01-10T11:18:00+00:00,1928.851,1929.617,1928.319,1929.085,113.0
2024-01-10T11:19:00+00:00,1929.085,1929.762,1928.907,1929.583,124.0
2024-01-10T11:20:00+00:00,1929.583,1929.950,1929.227,1929.594,185.7
2024-01-10T11:21:00+00:00,1929.594,1929.814,1929.384,1929.604,106.7
2024-01-10T11:22:00+00:00,1929.604,1930.492,1929.264,1930.152,155.6
2024-01-10T11:23:00+00:00,1930.152,1930.771,1929.926,1930.545,161.9
2024-01-10T11:24:00+00:00,1930.545,1930.829,1930.459,1930.743,144.4
2024-01-10T11:25:00+00:00,1930.743,1931.430,1929.803,1930.490,144.6
2024-01-10T11:26:00+00:00,1930.490,1930.826,1930.265,1930.602,111.9
2024-01-10T11:27:00+00:00,1930.602,1930.863,1930.067,1930.328,125.8
2024-01-10T11:28:00+00:00,1930.328,1930.691,1930.068,1930.431,117.2
2024-01-10T11:29:00+00:00,1930.431,1930.936,1930.209,1930.715,99.1
2024-01-10T11:30:00+00:00,1930.715,1930.934,1929.962,1930.182,112.4
2024-01-10T11:31:00+00:00,1930.182,1930.786,1929.455,1930.059,99.7
2024-01-10T11:32:00+00:00,1930.059,1930.527,1929.820,1930.287,140.8
2024-01-10T11:33:00+00:00,1930.287,1930.576,1929.622,1929.911,125.7
2024-01-10T11:34:00+00:00,1929.911,1930.257,1929.486,1929.832,170.2
2024-01-10T11:35:00+00:00,1929.832,1930.244,1929.285,1929.696,48.0
2024-01-10T11:36:00+00:00,1929.696,1930.202,1928.833,1929.338,173.7
2024-01-10T11:37:00+00:00,1929.338,1929.713,1929.038,1929.412,138.5
2024-01-10T11:38:00+00:00,1929.412,1929.497,1929.266,1929.351,85.5
2024-01-10T11:39:00+00:00,1929.351,1929.432,1928.869,1928.950,142.2
2024-01-10T11:40:00+00:00,1928.950,1929.426,1928.596,1929.072,145.5
2024-01-10T11:41:00+00:00,1929.072,1929.411,1928.833,1929.173,111.7
2024-01-10T11:42:00+00:00,1929.173,1929.488,1928.830,1929.146,161.3
2024-01-10T11:43:00+00:00,1929.146,1929.473,1928.468,1928.796,149.4
2024-01-10T11:44:00+00:00,1928.796,1929.055,1928.730,1928.989,90.5
2024-01-10T11:45:00+00:00,1928.989,1929.512,1928.892,1929.415,126.9
2024-01-10T11:46:00+00:00,1929.415,1929.797,1929.237,1929.619,132.0
2024-01-10T11:47:00+00:00,1929.619,1929.968,1929.389,1929.738,131.7
2024-01-10T11:48:00+00:00,1929.738,1929.962,1929.133,1929.357,111.9
2024-01-10T11:49:00+00:00,1929.357,1930.050,1929.144,1929.837,154.3
2024-01-10T11:50:00+00:00,1929.837,1930.557,1929.566,1930.286,187.9
2024-01-10T11:51:00+00:00,1930.286,1930.488,1930.156,1930.358,156.9
2024-01-10T11:52:00+00:00,1930.358,1930.872,1930.056,1930.571,116.1
2024-01-10T11:53:00+00:00,1930.571,1931.279,1930.433,1931.141,63.1
2024-01-10T11:54:00+00:00,1931.141,1931.688,1931.047,1931.593,93.4
2024-01-10T11:55:00+00:00,1931.593,1931.714,1931.445,1931.566,154.7
2024-01-10T11:56:00+00:00,1931.566,1931.819,1931.501,1931.754,119.6
2024-01-10T11:57:00+00:00,1931.754,1931.965,1931.307,1931.518,106.4
2024-01-10T11:58:00+00:00,1931.518,1931.855,1931.174,1931.511,107.9
2024-01-10T11:59:00+00:00,1931.511,1932.102,1931.347,1931.939,120.4
2024-01-10T12:00:00+00:00,1931.939,1932.240,1931.832,1932.134,84.3
2024-01-10T12:01:00+00:00,1932.134,1933.133,1931.520,1932.520,135.7
2024-01-10T12:02:00+00:00,1932.520,1933.502,1931.853,1932.835,83.6
2024-01-10T12:03:00+00:00,1932.835,1933.233,1932.699,1933.097,112.1
2024-01-10T12:04:00+00:00,1933.097,1933.164,1932.524,1932.590,132.0
2024-01-10T12:05:00+00:00,1932.590,1932.695,1932.007,1932.112,105.8
2024-01-10T12:06:00+00:00,1932.112,1932.323,1931.625,1931.836,169.5
2024-01-10T12:07:00+00:00,1931.836,1932.370,1931.528,1932.061,143.1
2024-01-10T12:08:00+00:00,1932.061,1932.313,1931.863,1932.114,159.9
2024-01-10T12:09:00+00:00,1932.114,1932.202,1931.960,1932.047,79.3
2024-01-10T12:10:00+00:00,1932.047,1932.297,1931.220,1931.470,147.0
2024-01-10T12:11:00+00:00,1931.470,1931.793,1931.354,1931.678,159.6
2024-01-10T12:12:00+00:00,1931.678,1932.075,1930.736,1931.133,122.5
2024-01-10T12:13:00+00:00,1931.133,1931.882,1930.736,1931.485,96.2
2024-01-10T12:14:00+00:00,1931.485,1931.639,1931.102,1931.256,118.3
2024-01-10T12:15:00+00:00,1931.256,1931.338,1931.054,1931.135,98.8
2024-01-10T12:16:00+00:00,1931.135,1931.401,1930.993,1931.259,171.2
2024-01-10T12:17:00+00:00,1931.259,1931.455,1930.783,1930.979,122.7
2024-01-10T12:18:00+00:00,1930.979,1931.898,1930.692,1931.611,106.0
2024-01-10T12:19:00+00:00,1931.611,1932.511,1931.396,1932.296,109.1
2024-01-10T12:20:00+00:00,1932.296,1932.585,1931.946,1932.235,156.8
2024-01-10T12:21:00+00:00,1932.235,1932.932,1932.147,1932.844,98.0
2024-01-10T12:22:00+00:00,1932.844,1933.061,1932.228,1932.445,104.0
2024-01-10T12:23:00+00:00,1932.445,1933.373,1931.791,1932.718,107.8
2024-01-10T12:24:00+00:00,1932.718,1933.173,1932.561,1933.016,33.7
2024-01-10T12:25:00+00:00,1933.016,1933.283,1932.934,1933.201,119.8
2024-01-10T12:26:00+00:00,1933.201,1933.357,1933.002,1933.158,124.3
2024-01-10T12:27:00+00:00,1933.158,1934.262,1932.314,1933.418,120.1
2024-01-10T12:28:00+00:00,1933.418,1933.923,1933.317,1933.822,156.8
2024-01-10T12:29:00+00:00,1933.822,1934.352,1933.050,1933.581,149.0
2024-01-10T12:30:00+00:00,1933.581,1934.316,1932.780,1933.515,163.4
2024-01-10T12:31:00+00:00,1933.515,1934.497,1933.165,1934.147,117.1
2024-01-10T12:32:00+00:00,1934.147,1934.704,1933.833,1934.390,122.3
2024-01-10T12:33:00+00:00,1934.390,1934.747,1933.665,1934.022,115.4
2024-01-10T12:34:00+00:00,1934.022,1934.380,1933.896,1934.254,116.6
2024-01-10T12:35:00+00:00,1934.254,1934.471,1933.641,1933.859,101.8
2024-01-10T12:36:00+00:00,1933.859,1934.014,1933.157,1933.312,119.0
2024-01-10T12:37:00+00:00,1933.312,1933.983,1933.057,1933.727,84.3
2024-01-10T12:38:00+00:00,1933.727,1933.794,1933.674,1933.741,122.7
2024-01-10T12:39:00+00:00,1933.741,1933.811,1933.388,1933.457,149.5
2024-01-10T12:40:00+00:00,1933.457,1934.384,1933.043,1933.970,142.8
2024-01-10T12:41:00+00:00,1933.970,1934.088,1933.058,1933.176,104.2
2024-01-10T12:42:00+00:00,1933.176,1933.611,1931.799,1932.233,147.5
2024-01-10T12:43:00+00:00,1932.233,1932.452,1932.093,1932.312,134.8
2024-01-10T12:44:00+00:00,1932.312,1932.705,1931.918,1932.311,175.0
2024-01-10T12:45:00+00:00,1932.311,1932.865,1932.122,1932.676,127.9
2024-01-10T12:46:00+00:00,1932.676,1933.326,1932.445,1933.095,99.3
2024-01-10T12:47:00+00:00,1933.095,1933.738,1932.863,1933.505,137.6
2024-01-10T12:48:00+00:00,1933.505,1933.559,1933.380,1933.434,62.5
2024-01-10T12:49:00+00:00,1933.434,1933.664,1933.273,1933.503,111.6
2024-01-10T12:50:00+00:00,1933.503,1933.629,1933.353,1933.479,122.6
2024-01-10T12:51:00+00:00,1933.479,1933.795,1933.275,1933.591,116.4
2024-01-10T12:52:00+00:00,1933.591,1933.808,1933.417,1933.634,133.3
2024-01-10T12:53:00+00:00,1933.634,1933.891,1933.331,1933.588,71.7
2024-01-10T12:54:00+00:00,1933.588,1933.741,1933.069,1933.222,92.3
2024-01-10T12:55:00+00:00,1933.222,1933.946,1933.133,1933.856,108.9
2024-01-10T12:56:00+00:00,1933.856,1934.056,1933.674,1933.874,101.0
2024-01-10T12:57:00+00:00,1933.874,1934.387,1933.461,1933.974,124.3
2024-01-10T12:58:00+00:00,1933.974,1934.285,1933.703,1934.014,150.9
2024-01-10T12:59:00+00:00,1934.014,1934.538,1933.692,1934.215,100.5
2024-01-10T13:00:00+00:00,1934.215,1934.556,1933.511,1933.852,72.7
2024-01-10T13:01:00+00:00,1933.852,1934.295,1932.830,1933.273,106.2
2024-01-10T13:02:00+00:00,1933.273,1933.592,1933.093,1933.412,115.7
2024-01-10T13:03:00+00:00,1933.412,1934.518,1932.927,1934.032,91.1
2024-01-10T13:04:00+00:00,1934.032,1934.422,1933.761,1934.151,140.8
2024-01-10T13:05:00+00:00,1934.151,1934.946,1933.877,1934.672,142.5
2024-01-10T13:06:00+00:00,1934.672,1934.985,1934.372,1934.686,95.9
2024-01-10T13:07:00+00:00,1934.686,1934.801,1934.231,1934.347,112.9
2024-01-10T13:08:00+00:00,1934.347,1935.138,1934.055,1934.846,154.5
2024-01-10T13:09:00+00:00,1934.846,1935.213,1934.283,1934.650,70.0
2024-01-10T13:10:00+00:00,1934.650,1935.111,1934.245,1934.706,126.4
2024-01-10T13:11:00+00:00,1934.706,1934.944,1934.556,1934.794,63.1
2024-01-10T13:12:00+00:00,1934.794,1934.956,1934.517,1934.680,66.3
2024-01-10T13:13:00+00:00,1934.680,1935.044,1934.625,1934.989,104.1
2024-01-10T13:14:00+00:00,1934.989,1935.341,1934.776,1935.128,119.3
2024-01-10T13:15:00+00:00,1935.128,1935.375,1934.682,1934.929,100.1
2024-01-10T13:16:00+00:00,1934.929,1935.415,1934.636,1935.122,159.4
2024-01-10T13:17:00+00:00,1935.122,1936.049,1934.815,1935.742,124.5
2024-01-10T13:18:00+00:00,1935.742,1935.841,1935.639,1935.737,135.9
2024-01-10T13:19:00+00:00,1935.737,1937.053,1935.522,1936.838,95.7
2024-01-10T13:20:00+00:00,1936.838,1937.878,1936.397,1937.437,150.2
2024-01-10T13:21:00+00:00,1937.437,1937.760,1936.739,1937.062,105.3
2024-01-10T13:22:00+00:00,1937.062,1937.444,1936.645,1937.026,138.6
2024-01-10T13:23:00+00:00,1937.026,1937.440,1936.639,1937.053,90.0
2024-01-10T13:24:00+00:00,1937.053,1937.274,1936.259,1936.480,113.2
2024-01-10T13:25:00+00:00,1936.480,1937.519,1935.844,1936.882,83.2
2024-01-10T13:26:00+00:00,1936.882,1937.511,1936.348,1936.977,82.9
2024-01-10T13:27:00+00:00,1936.977,1937.141,1936.217,1936.381,162.1
2024-01-10T13:28:00+00:00,1936.381,1937.382,1935.997,1936.998,101.7
2024-01-10T13:29:00+00:00,1936.998,1937.259,1936.163,1936.424,91.6
2024-01-10T13:30:00+00:00,1936.424,1936.967,1936.092,1936.635,191.7
2024-01-10T13:31:00+00:00,1936.635,1936.890,1936.317,1936.572,126.7
2024-01-10T13:32:00+00:00,1936.572,1937.206,1936.043,1936.676,141.2
2024-01-10T13:33:00+00:00,1936.676,1937.404,1936.551,1937.278,145.8
2024-01-10T13:34:00+00:00,1937.278,1937.587,1937.206,1937.515,99.0
2024-01-10T13:35:00+00:00,1937.515,1937.568,1937.382,1937.435,108.8
2024-01-10T13:36:00+00:00,1937.435,1937.658,1937.150,1937.373,145.8
2024-01-10T13:37:00+00:00,1937.373,1937.453,1937.269,1937.348,113.7
2024-01-10T13:38:00+00:00,1937.348,1938.047,1937.166,1937.865,162.5
2024-01-10T13:39:00+00:00,1937.865,1938.298,1937.192,1937.625,138.3
2024-01-10T13:40:00+00:00,1937.625,1937.789,1937.345,1937.509,154.2
2024-01-10T13:41:00+00:00,1937.509,1937.616,1937.130,1937.236,129.4
2024-01-10T13:42:00+00:00,1937.236,1937.357,1937.098,1937.219,120.6
2024-01-10T13:43:00+00:00,1937.219,1937.628,1936.974,1937.383,164.0
2024-01-10T13:44:00+00:00,1937.383,1938.160,1936.547,1937.325,110.2
2024-01-10T13:45:00+00:00,1937.325,1938.076,1937.243,1937.995,77.1
2024-01-10T13:46:00+00:00,1937.995,1938.129,1937.762,1937.896,152.2
2024-01-10T13:47:00+00:00,1937.896,1938.104,1937.044,1937.251,116.2
2024-01-10T13:48:00+00:00,1937.251,1937.683,1937.103,1937.534,145.8
2024-01-10T13:49:00+00:00,1937.534,1937.642,1937.424,1937.532,156.0
2024-01-10T13:50:00+00:00,1937.532,1938.332,1937.387,1938.187,124.7
2024-01-10T13:51:00+00:00,1938.187,1938.764,1937.366,1937.943,132.0
2024-01-10T13:52:00+00:00,1937.943,1938.656,1937.497,1938.211,138.3
2024-01-10T13:53:00+00:00,1938.211,1939.193,1938.120,1939.103,114.1
2024-01-10T13:54:00+00:00,1939.103,1939.786,1939.008,1939.691,145.4
2024-01-10T13:55:00+00:00,1939.691,1940.755,1939.349,1940.413,95.5
2024-01-10T13:56:00+00:00,1940.413,1940.781,1940.333,1940.701,121.3
2024-01-10T13:57:00+00:00,1940.701,1940.784,1940.610,1940.693,130.7
2024-01-10T13:58:00+00:00,1940.693,1940.810,1940.457,1940.575,127.1
2024-01-10T13:59:00+00:00,1940.575,1940.736,1940.086,1940.247,55.0
2024-01-10T14:00:00+00:00,1940.247,1940.597,1940.168,1940.519,84.9
2024-01-10T14:01:00+00:00,1940.519,1941.375,1940.177,1941.033,181.5
2024-01-10T14:02:00+00:00,1941.033,1941.384,1940.475,1940.826,118.2
2024-01-10T14:03:00+00:00,1940.826,1941.536,1940.721,1941.432,150.7
2024-01-10T14:04:00+00:00,1941.432,1941.944,1940.854,1941.366,131.8
2024-01-10T14:05:00+00:00,1941.366,1941.728,1941.215,1941.577,169.8
2024-01-10T14:06:00+00:00,1941.577,1941.980,1940.963,1941.366,127.8
2024-01-10T14:07:00+00:00,1941.366,1941.440,1941.096,1941.170,120.1
2024-01-10T14:08:00+00:00,1941.170,1941.492,1940.608,1940.930,116.5
2024-01-10T14:09:00+00:00,1940.930,1941.708,1940.816,1941.594,151.5
2024-01-10T14:10:00+00:00,1941.594,1941.806,1941.325,1941.537,104.3
2024-01-10T14:11:00+00:00,1941.537,1941.700,1941.114,1941.276,124.2
2024-01-10T14:12:00+00:00,1941.276,1941.706,1940.513,1940.943,94.5
2024-01-10T14:13:00+00:00,1940.943,1941.213,1940.084,1940.354,75.1
2024-01-10T14:14:00+00:00,1940.354,1940.979,1940.018,1940.642,102.5
2024-01-10T14:15:00+00:00,1940.642,1940.702,1940.583,1940.642,132.7
2024-01-10T14:16:00+00:00,1940.642,1941.160,1940.432,1940.950,109.9
2024-01-10T14:17:00+00:00,1940.950,1941.568,1940.807,1941.425,99.1
2024-01-10T14:18:00+00:00,1941.425,1942.329,1941.083,1941.987,134.3
2024-01-10T14:19:00+00:00,1941.987,1942.543,1941.907,1942.463,130.4
2024-01-10T14:20:00+00:00,1942.463,1942.762,1942.247,1942.546,126.8
2024-01-10T14:21:00+00:00,1942.546,1942.814,1942.320,1942.588,63.8
2024-01-10T14:22:00+00:00,1942.588,1942.840,1942.465,1942.716,178.6
2024-01-10T14:23:00+00:00,1942.716,1943.068,1942.504,1942.856,139.6
2024-01-10T14:24:00+00:00,1942.856,1943.199,1942.420,1942.762,111.8
2024-01-10T14:25:00+00:00,1942.762,1943.321,1942.416,1942.975,151.3
2024-01-10T14:26:00+00:00,1942.975,1943.183,1942.886,1943.093,126.1
2024-01-10T14:27:00+00:00,1943.093,1943.631,1943.014,1943.551,154.6
2024-01-10T14:28:00+00:00,1943.551,1943.603,1943.262,1943.314,143.2
2024-01-10T14:29:00+00:00,1943.314,1943.696,1943.213,1943.595,104.8
2024-01-10T14:30:00+00:00,1943.595,1943.753,1942.853,1943.011,95.0
2024-01-10T14:31:00+00:00,1943.011,1943.453,1942.465,1942.908,97.2
2024-01-10T14:32:00+00:00,1942.908,1943.293,1942.854,1943.239,87.3
2024-01-10T14:33:00+00:00,1943.239,1943.550,1943.002,1943.313,84.8
2024-01-10T14:34:00+00:00,1943.313,1943.456,1942.805,1942.948,141.7
2024-01-10T14:35:00+00:00,1942.948,1943.104,1942.620,1942.776,133.7
2024-01-10T14:36:00+00:00,1942.776,1942.978,1942.614,1942.816,157.8
2024-01-10T14:37:00+00:00,1942.816,1942.948,1942.654,1942.785,88.5
2024-01-10T14:38:00+00:00,1942.785,1942.859,1942.498,1942.571,144.2
2024-01-10T14:39:00+00:00,1942.571,1942.963,1941.982,1942.374,147.6
2024-01-10T14:40:00+00:00,1942.374,1943.915,1941.687,1943.229,88.7
2024-01-10T14:41:00+00:00,1943.229,1943.476,1943.058,1943.305,92.0
2024-01-10T14:42:00+00:00,1943.305,1943.778,1942.983,1943.456,112.0
2024-01-10T14:43:00+00:00,1943.456,1943.825,1943.373,1943.743,92.5
2024-01-10T14:44:00+00:00,1943.743,1943.943,1943.365,1943.566,159.4
2024-01-10T14:45:00+00:00,1943.566,1944.110,1943.455,1943.999,73.7
2024-01-10T14:46:00+00:00,1943.999,1944.148,1943.717,1943.865,63.2
2024-01-10T14:47:00+00:00,1943.865,1944.013,1943.744,1943.891,80.8
2024-01-10T14:48:00+00:00,1943.891,1944.054,1943.616,1943.778,174.6
2024-01-10T14:49:00+00:00,1943.778,1944.281,1943.538,1944.041,122.6
2024-01-10T14:50:00+00:00,1944.041,1944.319,1943.355,1943.634,100.3
2024-01-10T14:51:00+00:00,1943.634,1943.864,1942.772,1943.002,109.8
2024-01-10T14:52:00+00:00,1943.002,1943.213,1942.824,1943.035,113.3
2024-01-10T14:53:00+00:00,1943.035,1943.577,1942.668,1943.209,110.5
2024-01-10T14:54:00+00:00,1943.209,1943.264,1943.066,1943.121,139.1
2024-01-10T14:55:00+00:00,1943.121,1943.192,1942.944,1943.015,99.9
2024-01-10T14:56:00+00:00,1943.015,1943.206,1942.830,1943.022,96.1
2024-01-10T14:57:00+00:00,1943.022,1943.428,1942.584,1942.991,99.3
2024-01-10T14:58:00+00:00,1942.991,1943.231,1942.809,1943.050,89.8
2024-01-10T14:59:00+00:00,1943.050,1943.326,1942.771,1943.047,129.4
2024-01-10T15:00:00+00:00,1943.047,1943.330,1942.887,1943.170,113.9
2024-01-10T15:01:00+00:00,1943.170,1943.356,1942.523,1942.709,80.4
2024-01-10T15:02:00+00:00,1942.709,1942.773,1942.446,1942.510,151.7
2024-01-10T15:03:00+00:00,1942.510,1942.748,1942.081,1942.319,126.1
2024-01-10T15:04:00+00:00,1942.319,1942.860,1941.104,1941.645,75.0
2024-01-10T15:05:00+00:00,1941.645,1942.317,1941.355,1942.027,148.6
2024-01-10T15:06:00+00:00,1942.027,1942.258,1941.793,1942.023,110.0
2024-01-10T15:07:00+00:00,1942.023,1942.595,1941.815,1942.386,95.9
2024-01-10T15:08:00+00:00,1942.386,1942.709,1942.225,1942.548,139.7
2024-01-10T15:09:00+00:00,1942.548,1942.664,1942.167,1942.283,91.0
2024-01-10T15:10:00+00:00,1942.283,1942.863,1941.701,1942.280,88.6
2024-01-10T15:11:00+00:00,1942.280,1942.720,1941.448,1941.887,113.3
2024-01-10T15:12:00+00:00,1941.887,1942.633,1941.727,1942.472,147.3
2024-01-10T15:13:00+00:00,1942.472,1942.676,1942.237,1942.440,179.4
2024-01-10T15:14:00+00:00,1942.440,1943.343,1941.938,1942.840,91.5
2024-01-10T15:15:00+00:00,1942.840,1943.223,1942.631,1943.014,113.4
2024-01-10T15:16:00+00:00,1943.014,1943.336,1942.831,1943.153,109.9
2024-01-10T15:17:00+00:00,1943.153,1943.785,1942.897,1943.529,142.3
2024-01-10T15:18:00+00:00,1943.529,1943.973,1943.428,1943.872,110.0
2024-01-10T15:19:00+00:00,1943.872,1944.487,1943.283,1943.898,127.6
2024-01-10T15:20:00+00:00,1943.898,1944.444,1942.900,1943.446,142.3
2024-01-10T15:21:00+00:00,1943.446,1943.583,1943.026,1943.163,121.4
2024-01-10T15:22:00+00:00,1943.163,1943.435,1942.326,1942.597,112.2
2024-01-10T15:23:00+00:00,1942.597,1942.859,1942.530,1942.791,82.7
2024-01-10T15:24:00+00:00,1942.791,1942.867,1942.568,1942.644,83.0
2024-01-10T15:25:00+00:00,1942.644,1942.826,1942.342,1942.524,57.3
2024-01-10T15:26:00+00:00,1942.524,1943.409,1942.258,1943.142,106.5
2024-01-10T15:27:00+00:00,1943.142,1943.804,1942.840,1943.501,165.2
2024-01-10T15:28:00+00:00,1943.501,1943.586,1943.323,1943.408,103.2
2024-01-10T15:29:00+00:00,1943.408,1943.603,1943.278,1943.473,121.0
2024-01-10T15:30:00+00:00,1943.473,1943.709,1942.988,1943.225,136.3
2024-01-10T15:31:00+00:00,1943.225,1943.564,1942.919,1943.258,98.3
2024-01-10T15:32:00+00:00,1943.258,1943.814,1943.169,1943.725,164.1
2024-01-10T15:33:00+00:00,1943.725,1943.836,1943.495,1943.606,126.3
2024-01-10T15:34:00+00:00,1943.606,1944.416,1943.201,1944.011,106.8
2024-01-10T15:35:00+00:00,1944.011,1944.246,1943.558,1943.794,156.7
2024-01-10T15:36:00+00:00,1943.794,1944.197,1943.663,1944.066,157.1
2024-01-10T15:37:00+00:00,1944.066,1944.182,1943.975,1944.091,138.4
2024-01-10T15:38:00+00:00,1944.091,1944.698,1943.326,1943.933,126.4
2024-01-10T15:39:00+00:00,1943.933,1944.370,1943.776,1944.214,136.1
2024-01-10T15:40:00+00:00,1944.214,1944.610,1943.907,1944.303,123.4
2024-01-10T15:41:00+00:00,1944.303,1944.914,1944.240,1944.852,143.6
2024-01-10T15:42:00+00:00,1944.852,1944.976,1944.575,1944.700,132.4
2024-01-10T15:43:00+00:00,1944.700,1945.206,1944.276,1944.782,121.4
2024-01-10T15:44:00+00:00,1944.782,1945.335,1944.645,1945.198,151.8
2024-01-10T15:45:00+00:00,1945.198,1945.336,1944.785,1944.922,148.5
2024-01-10T15:46:00+00:00,1944.922,1945.069,1944.534,1944.681,136.5
2024-01-10T15:47:00+00:00,1944.681,1944.940,1944.525,1944.783,136.0
2024-01-10T15:48:00+00:00,1944.783,1944.935,1944.587,1944.739,105.0
2024-01-10T15:49:00+00:00,1944.739,1945.173,1944.186,1944.619,117.0
2024-01-10T15:50:00+00:00,1944.619,1944.676,1944.022,1944.079,126.2
2024-01-10T15:51:00+00:00,1944.079,1944.147,1943.673,1943.740,128.6
2024-01-10T15:52:00+00:00,1943.740,1944.014,1943.384,1943.658,116.8
2024-01-10T15:53:00+00:00,1943.658,1944.110,1943.384,1943.836,177.2
2024-01-10T15:54:00+00:00,1943.836,1943.970,1943.069,1943.204,132.7
2024-01-10T15:55:00+00:00,1943.204,1943.332,1942.893,1943.021,181.9
2024-01-10T15:56:00+00:00,1943.021,1943.483,1942.635,1943.097,151.0
